id,store_id,num,name,month,week,day,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty,twenty_one,twenty_two,twenty_three,twenty_four,created_at,updated_at
112,1,4,TURNO 4 DE 45 HORAS,10,4,7,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:30.546943,2018-11-19 14:08:30.546943
113,1,5,TURNO 1 DE 36 HORAS,10,1,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:30.566108,2018-11-19 14:08:30.566108
114,1,5,TURNO 1 DE 36 HORAS,10,1,2,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:30.615262,2018-11-19 14:08:30.615262
115,1,5,TURNO 1 DE 36 HORAS,10,1,3,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:30.648453,2018-11-19 14:08:30.648453
116,1,5,TURNO 1 DE 36 HORAS,10,1,4,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:30.674473,2018-11-19 14:08:30.674473
117,1,5,TURNO 1 DE 36 HORAS,10,1,5,f,f,f,f,f,f,f,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:30.714917,2018-11-19 14:08:30.714917
118,1,5,TURNO 1 DE 36 HORAS,10,1,6,f,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:30.735794,2018-11-19 14:08:30.735794
119,1,5,TURNO 1 DE 36 HORAS,10,1,7,f,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:30.749149,2018-11-19 14:08:30.749149
120,1,5,TURNO 1 DE 36 HORAS,10,2,1,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:30.76681,2018-11-19 14:08:30.76681
121,1,5,TURNO 1 DE 36 HORAS,10,2,2,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:30.776843,2018-11-19 14:08:30.776843
122,1,5,TURNO 1 DE 36 HORAS,10,2,3,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:30.79332,2018-11-19 14:08:30.79332
123,1,5,TURNO 1 DE 36 HORAS,10,2,4,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:30.81152,2018-11-19 14:08:30.81152
124,1,5,TURNO 1 DE 36 HORAS,10,2,5,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:30.858198,2018-11-19 14:08:30.858198
125,1,5,TURNO 1 DE 36 HORAS,10,2,6,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:30.884809,2018-11-19 14:08:30.884809
126,1,5,TURNO 1 DE 36 HORAS,10,2,7,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:30.913662,2018-11-19 14:08:30.913662
127,1,5,TURNO 1 DE 36 HORAS,10,3,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:30.939565,2018-11-19 14:08:30.939565
128,1,5,TURNO 1 DE 36 HORAS,10,3,2,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:30.957668,2018-11-19 14:08:30.957668
129,1,5,TURNO 1 DE 36 HORAS,10,3,3,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:30.979982,2018-11-19 14:08:30.979982
130,1,5,TURNO 1 DE 36 HORAS,10,3,4,f,f,f,t,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:30.991688,2018-11-19 14:08:30.991688
131,1,5,TURNO 1 DE 36 HORAS,10,3,5,f,f,f,f,f,f,f,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.003578,2018-11-19 14:08:31.003578
132,1,5,TURNO 1 DE 36 HORAS,10,3,6,f,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.013733,2018-11-19 14:08:31.013733
133,1,5,TURNO 1 DE 36 HORAS,10,3,7,f,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.031985,2018-11-19 14:08:31.031985
134,1,5,TURNO 1 DE 36 HORAS,10,4,1,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:31.061527,2018-11-19 14:08:31.061527
135,1,5,TURNO 1 DE 36 HORAS,10,4,2,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:31.081819,2018-11-19 14:08:31.081819
136,1,5,TURNO 1 DE 36 HORAS,10,4,3,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.097368,2018-11-19 14:08:31.097368
137,1,5,TURNO 1 DE 36 HORAS,10,4,4,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:31.117888,2018-11-19 14:08:31.117888
138,1,5,TURNO 1 DE 36 HORAS,10,4,5,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:31.158444,2018-11-19 14:08:31.158444
139,1,5,TURNO 1 DE 36 HORAS,10,4,6,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:31.178297,2018-11-19 14:08:31.178297
140,1,5,TURNO 1 DE 36 HORAS,10,4,7,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:31.208542,2018-11-19 14:08:31.208542
141,1,6,TURNO 2 DE 36 HORAS,10,1,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:31.240116,2018-11-19 14:08:31.240116
142,1,6,TURNO 2 DE 36 HORAS,10,1,2,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:31.261571,2018-11-19 14:08:31.261571
143,1,6,TURNO 2 DE 36 HORAS,10,1,3,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:31.279184,2018-11-19 14:08:31.279184
144,1,6,TURNO 2 DE 36 HORAS,10,1,4,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.309766,2018-11-19 14:08:31.309766
145,1,6,TURNO 2 DE 36 HORAS,10,1,5,f,f,f,t,t,t,t,t,t,f,f,t,f,f,f,f,2018-11-19 14:08:31.343001,2018-11-19 14:08:31.343001
146,1,6,TURNO 2 DE 36 HORAS,10,1,6,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:31.363285,2018-11-19 14:08:31.363285
147,1,6,TURNO 2 DE 36 HORAS,10,1,7,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:31.377422,2018-11-19 14:08:31.377422
148,1,6,TURNO 2 DE 36 HORAS,10,2,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:31.409995,2018-11-19 14:08:31.409995
149,1,6,TURNO 2 DE 36 HORAS,10,2,2,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.443439,2018-11-19 14:08:31.443439
150,1,6,TURNO 2 DE 36 HORAS,10,2,3,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:31.476661,2018-11-19 14:08:31.476661
151,1,6,TURNO 2 DE 36 HORAS,10,2,4,f,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.511595,2018-11-19 14:08:31.511595
152,1,6,TURNO 2 DE 36 HORAS,10,2,5,f,f,f,t,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.574403,2018-11-19 14:08:31.574403
153,1,6,TURNO 2 DE 36 HORAS,10,2,6,f,f,f,t,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.616374,2018-11-19 14:08:31.616374
154,1,6,TURNO 2 DE 36 HORAS,10,2,7,f,f,f,f,f,f,f,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.630282,2018-11-19 14:08:31.630282
155,1,6,TURNO 2 DE 36 HORAS,10,3,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:31.659163,2018-11-19 14:08:31.659163
156,1,6,TURNO 2 DE 36 HORAS,10,3,2,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:31.695382,2018-11-19 14:08:31.695382
157,1,6,TURNO 2 DE 36 HORAS,10,3,3,f,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.72801,2018-11-19 14:08:31.72801
158,1,6,TURNO 2 DE 36 HORAS,10,3,4,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.765392,2018-11-19 14:08:31.765392
159,1,6,TURNO 2 DE 36 HORAS,10,3,5,f,f,f,t,t,t,t,t,t,f,f,t,f,f,f,f,2018-11-19 14:08:31.810422,2018-11-19 14:08:31.810422
160,1,6,TURNO 2 DE 36 HORAS,10,3,6,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:31.840994,2018-11-19 14:08:31.840994
161,1,6,TURNO 2 DE 36 HORAS,10,3,7,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:31.859809,2018-11-19 14:08:31.859809
162,1,6,TURNO 2 DE 36 HORAS,10,4,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:31.877621,2018-11-19 14:08:31.877621
163,1,6,TURNO 2 DE 36 HORAS,10,4,2,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.906067,2018-11-19 14:08:31.906067
164,1,6,TURNO 2 DE 36 HORAS,10,4,3,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:31.937485,2018-11-19 14:08:31.937485
165,1,6,TURNO 2 DE 36 HORAS,10,4,4,f,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:31.964588,2018-11-19 14:08:31.964588
166,1,6,TURNO 2 DE 36 HORAS,10,4,5,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:32.003153,2018-11-19 14:08:32.003153
167,1,6,TURNO 2 DE 36 HORAS,10,4,6,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:32.032912,2018-11-19 14:08:32.032912
168,1,6,TURNO 2 DE 36 HORAS,10,4,7,f,f,f,f,f,f,f,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:32.049714,2018-11-19 14:08:32.049714
169,1,7,TURNO 3 DE 36 HORAS,10,1,1,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:32.076339,2018-11-19 14:08:32.076339
170,1,7,TURNO 3 DE 36 HORAS,10,1,2,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:32.099733,2018-11-19 14:08:32.099733
171,1,7,TURNO 3 DE 36 HORAS,10,1,3,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:32.147618,2018-11-19 14:08:32.147618
172,1,7,TURNO 3 DE 36 HORAS,10,1,4,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:32.161707,2018-11-19 14:08:32.161707
173,1,7,TURNO 3 DE 36 HORAS,10,1,5,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:32.181272,2018-11-19 14:08:32.181272
174,1,7,TURNO 3 DE 36 HORAS,10,1,6,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:32.197988,2018-11-19 14:08:32.197988
175,1,7,TURNO 3 DE 36 HORAS,10,1,7,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:32.222921,2018-11-19 14:08:32.222921
176,1,7,TURNO 3 DE 36 HORAS,10,2,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:32.327043,2018-11-19 14:08:32.327043
177,1,7,TURNO 3 DE 36 HORAS,10,2,2,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:32.351376,2018-11-19 14:08:32.351376
178,1,7,TURNO 3 DE 36 HORAS,10,2,3,f,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:32.38829,2018-11-19 14:08:32.38829
179,1,7,TURNO 3 DE 36 HORAS,10,2,4,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:32.424567,2018-11-19 14:08:32.424567
180,1,7,TURNO 3 DE 36 HORAS,10,2,5,f,f,f,t,t,t,t,t,t,f,f,t,f,f,f,f,2018-11-19 14:08:32.459084,2018-11-19 14:08:32.459084
181,1,7,TURNO 3 DE 36 HORAS,10,2,6,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:32.481032,2018-11-19 14:08:32.481032
182,1,7,TURNO 3 DE 36 HORAS,10,2,7,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:32.506595,2018-11-19 14:08:32.506595
183,1,7,TURNO 3 DE 36 HORAS,10,3,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:32.524113,2018-11-19 14:08:32.524113
184,1,7,TURNO 3 DE 36 HORAS,10,3,2,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:32.545768,2018-11-19 14:08:32.545768
185,1,7,TURNO 3 DE 36 HORAS,10,3,3,f,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:32.569395,2018-11-19 14:08:32.569395
186,1,7,TURNO 3 DE 36 HORAS,10,3,4,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:32.60178,2018-11-19 14:08:32.60178
187,1,7,TURNO 3 DE 36 HORAS,10,3,5,f,f,f,t,t,t,t,t,t,f,f,t,f,f,f,f,2018-11-19 14:08:32.635347,2018-11-19 14:08:32.635347
188,1,7,TURNO 3 DE 36 HORAS,10,3,6,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:32.666692,2018-11-19 14:08:32.666692
189,1,7,TURNO 3 DE 36 HORAS,10,3,7,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:32.695628,2018-11-19 14:08:32.695628
190,1,7,TURNO 3 DE 36 HORAS,10,4,1,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:32.724015,2018-11-19 14:08:32.724015
191,1,7,TURNO 3 DE 36 HORAS,10,4,2,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:32.759069,2018-11-19 14:08:32.759069
192,1,7,TURNO 3 DE 36 HORAS,10,4,3,f,f,f,f,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:32.795189,2018-11-19 14:08:32.795189
193,1,7,TURNO 3 DE 36 HORAS,10,4,4,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:32.828598,2018-11-19 14:08:32.828598
194,1,7,TURNO 3 DE 36 HORAS,10,4,5,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:32.863046,2018-11-19 14:08:32.863046
195,1,7,TURNO 3 DE 36 HORAS,10,4,6,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:32.88315,2018-11-19 14:08:32.88315
196,1,7,TURNO 3 DE 36 HORAS,10,4,7,f,f,f,f,t,t,t,t,t,t,t,f,f,f,f,f,2018-11-19 14:08:32.911983,2018-11-19 14:08:32.911983
197,1,8,TURNO 4 DE 36 HORAS,10,1,1,f,f,t,t,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:32.945997,2018-11-19 14:08:32.945997
198,1,8,TURNO 4 DE 36 HORAS,10,1,2,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:32.982639,2018-11-19 14:08:32.982639
199,1,8,TURNO 4 DE 36 HORAS,10,1,3,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:33.009932,2018-11-19 14:08:33.009932
200,1,8,TURNO 4 DE 36 HORAS,10,1,4,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:33.042029,2018-11-19 14:08:33.042029
201,1,8,TURNO 4 DE 36 HORAS,10,1,5,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:33.070698,2018-11-19 14:08:33.070698
202,1,8,TURNO 4 DE 36 HORAS,10,1,6,f,f,t,t,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:33.111404,2018-11-19 14:08:33.111404
203,1,8,TURNO 4 DE 36 HORAS,10,1,7,f,f,t,t,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:33.145613,2018-11-19 14:08:33.145613
204,1,8,TURNO 4 DE 36 HORAS,10,2,1,f,f,t,t,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:33.167899,2018-11-19 14:08:33.167899
205,1,8,TURNO 4 DE 36 HORAS,10,2,2,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:33.208905,2018-11-19 14:08:33.208905
206,1,8,TURNO 4 DE 36 HORAS,10,2,3,f,f,f,f,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:33.231646,2018-11-19 14:08:33.231646
207,1,8,TURNO 4 DE 36 HORAS,10,2,4,f,f,f,f,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:33.257186,2018-11-19 14:08:33.257186
208,1,8,TURNO 4 DE 36 HORAS,10,2,5,f,f,f,f,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:33.307305,2018-11-19 14:08:33.307305
209,1,8,TURNO 4 DE 36 HORAS,10,2,6,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:33.343657,2018-11-19 14:08:33.343657
210,1,8,TURNO 4 DE 36 HORAS,10,2,7,f,f,t,t,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:33.360231,2018-11-19 14:08:33.360231
211,1,8,TURNO 4 DE 36 HORAS,10,3,1,f,f,t,t,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:33.376985,2018-11-19 14:08:33.376985
212,1,8,TURNO 4 DE 36 HORAS,10,3,2,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:33.411126,2018-11-19 14:08:33.411126
213,1,8,TURNO 4 DE 36 HORAS,10,3,3,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:33.440692,2018-11-19 14:08:33.440692
214,1,8,TURNO 4 DE 36 HORAS,10,3,4,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:33.462296,2018-11-19 14:08:33.462296
215,1,8,TURNO 4 DE 36 HORAS,10,3,5,f,f,f,f,f,f,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:33.47744,2018-11-19 14:08:33.47744
216,1,8,TURNO 4 DE 36 HORAS,10,3,6,f,f,t,t,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:33.498904,2018-11-19 14:08:33.498904
217,1,8,TURNO 4 DE 36 HORAS,10,3,7,f,f,t,t,t,t,t,t,t,t,t,t,f,f,f,f,2018-11-19 14:08:33.533318,2018-11-19 14:08:33.533318
218,1,8,TURNO 4 DE 36 HORAS,10,4,1,f,f,t,t,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:33.568194,2018-11-19 14:08:33.568194
219,1,8,TURNO 4 DE 36 HORAS,10,4,2,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2018-11-19 14:08:33.598984,2018-11-19 14:08:33.598984
220,1,8,TURNO 4 DE 36 HORAS,10,4,3,f,f,f,f,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:33.628797,2018-11-19 14:08:33.628797
221,1,8,TURNO 4 DE 36 HORAS,10,4,4,f,f,f,f,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:33.645115,2018-11-19 14:08:33.645115
222,1,8,TURNO 4 DE 36 HORAS,10,4,5,f,f,f,f,t,t,t,t,t,t,f,f,f,f,f,f,2018-11-19 14:08:33.663785,2018-11-19 14:08:33.663785
